Mode,TestName,NoEvents,NoGoroutines,NoAtomicEvents,NoChannelEvents,NoSelectEvents,NoMutexEvents,NoWaitgroupEvents,NoCondVariablesEvents,NoOnceOperations
Flow,TestLoggerWithConfig,9,1,8,0,0,0,0,0,0
GFuzz,TestLoggerWithConfig,9,1,8,0,0,0,0,0,0
GFuzzHB,TestLoggerWithConfig,9,1,8,0,0,0,0,0,0
GFuzzHBFlow,TestLoggerWithConfig,9,1,8,0,0,0,0,0,0
GoPie+,TestLoggerWithConfig,9,1,8,0,0,0,0,0,0
GoPie,TestLoggerWithConfig,9,1,8,0,0,0,0,0,0
GoPieHB,TestLoggerWithConfig,9,1,8,0,0,0,0,0,0
