TestName,NoEvents,NoGoroutines,NoAtomicEvents,NoChannelEvents,NoSelectEvents,NoMutexEvents,NoWaitgroupEvents,NoCondVariablesEvents,NoOnceOperations
TestDebugPrint,17,2,8,2,0,0,3,0,0
TestDebugPrint,18,4,8,2,0,0,3,0,0
