Mode,Unique_Bugs,Bug_Types,Total_Bugs,Panics,Leaks,Confirmed_Replays,Total_Runs,Total_Time_s,Rec_s,Ana_s,Rep_s,Bugs_per_1000_Runs,Bugs_per_Minute,Runs_per_Minute,Replays_Written,Replays_Successful
Flow,0,,0,0,0,0,1,1.35828,0.45340,0.00008,0.00009,0.0,0.0,44.17,0,0
GFuzz,0,,0,0,0,0,1,2.03742,1.11948,0.00000,0.00000,0.0,0.0,29.45,0,0
GFuzzHB,0,,0,0,0,0,1,1.37974,0.44829,0.00006,0.00006,0.0,0.0,43.49,0,0
GFuzzHBFlow,0,,0,0,0,0,1,1.40328,0.49811,0.00007,0.00008,0.0,0.0,42.76,0,0
GoPie,0,,0,0,0,0,1,1.36049,0.45975,0.00000,0.00000,0.0,0.0,44.1,0,0
GoPie+,0,,0,0,0,0,1,1.41491,0.47716,0.00000,0.00000,0.0,0.0,42.41,0,0
GoPieHB,0,,0,0,0,0,1,1.42953,0.44450,0.00007,0.00007,0.0,0.0,41.97,0,0
