Mode,TestName,NoEvents,NoGoroutines,NoAtomicEvents,NoChannelEvents,NoSelectEvents,NoMutexEvents,NoWaitgroupEvents,NoCondVariablesEvents,NoOnceOperations
Flow,TestDeprecatedCommand,1,1,0,0,0,0,0,0,0
GFuzz,TestDeprecatedCommand,1,1,0,0,0,0,0,0,0
GFuzzHB,TestDeprecatedCommand,1,1,0,0,0,0,0,0,0
GFuzzHBFlow,TestDeprecatedCommand,1,1,0,0,0,0,0,0,0
GoPie+,TestDeprecatedCommand,1,1,0,0,0,0,0,0,0
GoPie,TestDeprecatedCommand,1,1,0,0,0,0,0,0,0
GoPieHB,TestDeprecatedCommand,1,1,0,0,0,0,0,0,0
