Mode,Unique_Bugs,Bug_Types,Total_Bugs,Panics,Leaks,Confirmed_Replays,Total_Runs,Total_Time_s,Rec_s,Ana_s,Rep_s,Bugs_per_1000_Runs,Bugs_per_Minute,Runs_per_Minute,Replays_Written,Replays_Successful
Flow,0,,0,0,0,0,1,1.73604,0.79734,0.00008,0.00009,0.0,0.0,34.56,0,0
GFuzz,0,,0,0,0,0,1,2.67825,1.77659,0.00000,0.00000,0.0,0.0,22.4,0,0
GFuzzHB,0,,0,0,0,0,1,1.78107,0.86160,0.00007,0.00007,0.0,0.0,33.69,0,0
GFuzzHBFlow,0,,0,0,0,0,1,1.74308,0.80820,0.00011,0.00010,0.0,0.0,34.42,0,0
GoPie,0,,0,0,0,0,1,1.73411,0.84312,0.00000,0.00000,0.0,0.0,34.6,0,0
GoPie+,0,,0,0,0,0,1,1.74536,0.78972,0.00000,0.00000,0.0,0.0,34.38,0,0
GoPieHB,0,,0,0,0,0,1,1.74342,0.82797,0.00007,0.00008,0.0,0.0,34.42,0,0
