Mode,TestName,Time
Flow,Total,1.87660
GFuzz,Total,2.47616
GFuzzHB,Total,1.82124
GFuzzHBFlow,Total,1.87382
GoPie+,Total,120.55841
GoPie,Total,73.52842
GoPieHB,Total,36.62343
