TestName,NoEvents,NoGoroutines,NoAtomicEvents,NoChannelEvents,NoSelectEvents,NoMutexEvents,NoWaitgroupEvents,NoCondVariablesEvents,NoOnceOperations
TestDebugPrintRoutes,13,2,4,2,0,0,3,0,0
TestDebugPrintRoutes,0,11,0,0,0,0,0,0,0
