Mode,TestName,Run,Recording,Io,Analysis,AnaHb,AnaExitCode,AnaLeak,AnaClose,AnaConcurrent,AnaResource,AnaSelWithoutPartner,AnaUnlock,AnaWait,AnaMixed,FuzzingAna,FuzzingMut,Rewrite,Replay,NumberReplay
Flow,TestRunQUIC,0.56604,0.64467,0.00025,0.00017,0.00001,0.00000,0.00004,0.00000,0.00000,0.00001,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00012,0
GFuzz,TestRunQUIC,0.55051,1.30103,0.00021,0.00002,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0
GFuzz,TestRunQUIC,0.55051,1.26671,0.00029,0.00002,0.00000,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0
GFuzz,TestRunQUIC,0.55051,0.63062,0.00026,0.00002,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0
GFuzzHB,TestRunQUIC,0.56251,0.65505,0.00024,0.00022,0.00001,0.00000,0.00005,0.00000,0.00000,0.00001,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00043,0.00007,0
GFuzzHB,TestRunQUIC,0.56251,0.62764,0.00026,0.00016,0.00001,0.00000,0.00004,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00033,0.00006,0
GFuzzHB,TestRunQUIC,0.56251,0.70325,0.00036,0.00023,0.00002,0.00000,0.00006,0.00000,0.00000,0.00002,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00051,0.00009,0
GFuzzHB,TestRunQUIC,0.56251,0.63400,0.00043,0.00029,0.00002,0.00000,0.00007,0.00000,0.00000,0.00002,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00053,0.00010,0
GFuzzHB,TestRunQUIC,0.56251,0.62978,0.00045,0.00023,0.00002,0.00000,0.00006,0.00000,0.00000,0.00002,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00094,0.00012,0
GFuzzHBFlow,TestRunQUIC,0.57298,0.66112,0.00031,0.00025,0.00001,0.00000,0.00006,0.00000,0.00000,0.00002,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00055,0.00009,0
GFuzzHBFlow,TestRunQUIC,0.57298,0.62500,0.00034,0.00024,0.00002,0.00000,0.00006,0.00000,0.00000,0.00002,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00055,0.00009,0
GFuzzHBFlow,TestRunQUIC,0.57298,0.62424,0.00036,0.00022,0.00001,0.00000,0.00005,0.00000,0.00000,0.00002,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00045,0.00008,0
GFuzzHBFlow,TestRunQUIC,0.57298,0.62225,0.00050,0.00028,0.00002,0.00000,0.00007,0.00000,0.00000,0.00002,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00062,0.00011,0
GFuzzHBFlow,TestRunQUIC,0.57298,660.52984,0.00039,0.00024,0.00002,0.00000,0.00006,0.00000,0.00000,0.00002,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00056,0.00011,0
GoPie+,TestRunQUIC,0.56241,0.66214,0.00019,0.00002,0.00000,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0
GoPie+,TestRunQUIC,0.56241,1.25421,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0
GoPie+,TestRunQUIC,0.56241,1.21987,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0
GoPie+,TestRunQUIC,0.56241,1.25855,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0
GoPie+,TestRunQUIC,0.56241,1.24999,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0
GoPie+,TestRunQUIC,0.56241,1.21932,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0
GoPie+,TestRunQUIC,0.56241,1.20919,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0
GoPie+,TestRunQUIC,0.56241,1.25501,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0
GoPie+,TestRunQUIC,0.56241,1.24891,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0
GoPie+,TestRunQUIC,0.56241,1.24255,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0
GoPie+,TestRunQUIC,0.56241,1.28857,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0
GoPie+,TestRunQUIC,0.56241,1.27289,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0
GoPie,TestRunQUIC,0.51495,0.65740,0.00018,0.00002,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0
GoPieHB,TestRunQUIC,0.53119,0.63390,0.00023,0.00020,0.00001,0.00000,0.00005,0.00000,0.00000,0.00001,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00043,0.00007,0
GoPieHB,TestRunQUIC,0.53119,0.59672,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0
GoPieHB,TestRunQUIC,0.53119,0.58780,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0
GoPieHB,TestRunQUIC,0.53119,0.60625,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0
