Mode,TestName,NoEvents,NoGoroutines,NoAtomicEvents,NoChannelEvents,NoSelectEvents,NoMutexEvents,NoWaitgroupEvents,NoCondVariablesEvents,NoOnceOperations
Flow,TestContextBadAutoBind,2,1,1,0,0,0,0,0,0
GFuzz,TestContextBadAutoBind,2,1,1,0,0,0,0,0,0
GFuzzHB,TestContextBadAutoBind,2,1,1,0,0,0,0,0,0
GFuzzHBFlow,TestContextBadAutoBind,2,1,1,0,0,0,0,0,0
GoPie+,TestContextBadAutoBind,2,1,1,0,0,0,0,0,0
GoPie,TestContextBadAutoBind,2,1,1,0,0,0,0,0,0
GoPieHB,TestContextBadAutoBind,2,1,1,0,0,0,0,0,0
