Mode,TestName,Time
Flow,Total,1.27568
GFuzz,Total,1.96688
GFuzzHB,Total,1.37676
GFuzzHBFlow,Total,1.33675
GoPie+,Total,1.35753
GoPie,Total,1.33253
GoPieHB,Total,1.33635
