Mode,TestName,NoEvents,NoGoroutines,NoAtomicEvents,NoChannelEvents,NoSelectEvents,NoMutexEvents,NoWaitgroupEvents,NoCondVariablesEvents,NoOnceOperations
Flow,TestProgWithDash,1,1,0,0,0,0,0,0,0
GFuzz,TestProgWithDash,1,1,0,0,0,0,0,0,0
GFuzzHB,TestProgWithDash,1,1,0,0,0,0,0,0,0
GFuzzHBFlow,TestProgWithDash,1,1,0,0,0,0,0,0,0
GoPie+,TestProgWithDash,1,1,0,0,0,0,0,0,0
GoPie,TestProgWithDash,1,1,0,0,0,0,0,0,0
GoPieHB,TestProgWithDash,1,1,0,0,0,0,0,0,0
