Mode,Unique_Bugs,Bug_Types,Total_Bugs,Panics,Leaks,Confirmed_Replays,Total_Runs,Total_Time_s,Rec_s,Ana_s,Rep_s,Bugs_per_1000_Runs,Bugs_per_Minute,Runs_per_Minute,Replays_Written,Replays_Successful
Flow,0,,0,0,0,0,1,1.34606,0.62514,0.00002,0.00006,0.0,0.0,44.57,0,0
GFuzz,0,,0,0,0,0,1,2.00117,1.26226,0.00000,0.00000,0.0,0.0,29.98,0,0
GFuzzHB,0,,0,0,0,0,1,1.37171,0.63986,0.00004,0.00006,0.0,0.0,43.74,0,0
GFuzzHBFlow,0,,0,0,0,0,1,1.36454,0.63912,0.00003,0.00008,0.0,0.0,43.97,0,0
GoPie,0,,0,0,0,0,1,1.39716,0.65524,0.00000,0.00000,0.0,0.0,42.94,0,0
GoPie+,0,,0,0,0,0,1,1.35093,0.64234,0.00000,0.00000,0.0,0.0,44.41,0,0
GoPieHB,0,,0,0,0,0,1,1.32066,0.63167,0.00005,0.00010,0.0,0.0,45.43,0,0
