Mode,TestName,NoEvents,NoGoroutines,NoAtomicEvents,NoChannelEvents,NoSelectEvents,NoMutexEvents,NoWaitgroupEvents,NoCondVariablesEvents,NoOnceOperations
Flow,TestPanicWithAbort,3,1,2,0,0,0,0,0,0
GFuzz,TestPanicWithAbort,3,1,2,0,0,0,0,0,0
GFuzzHB,TestPanicWithAbort,3,1,2,0,0,0,0,0,0
GFuzzHBFlow,TestPanicWithAbort,3,1,2,0,0,0,0,0,0
GoPie+,TestPanicWithAbort,3,1,2,0,0,0,0,0,0
GoPie,TestPanicWithAbort,3,1,2,0,0,0,0,0,0
GoPieHB,TestPanicWithAbort,3,1,2,0,0,0,0,0,0
