Mode,TestName,Time
Flow,Total,1.08435
GFuzz,Total,1.59149
GFuzzHB,Total,1.09294
GFuzzHBFlow,Total,1.07961
GoPie+,Total,1.06775
GoPie,Total,1.07552
GoPieHB,Total,1.03365
