Mode,Unique_Bugs,Bug_Types,Total_Bugs,Panics,Leaks,Confirmed_Replays,Total_Runs,Total_Time_s,Rec_s,Ana_s,Rep_s,Bugs_per_1000_Runs,Bugs_per_Minute,Runs_per_Minute,Replays_Written,Replays_Successful
Flow,0,,0,0,0,0,1,1.28918,0.48876,0.00004,0.00011,0.0,0.0,46.54,0,0
GFuzz,0,,0,0,0,0,1,1.96491,1.17082,0.00000,0.00000,0.0,0.0,30.54,0,0
GFuzzHB,0,,0,0,0,0,1,1.27991,0.44357,0.00004,0.00007,0.0,0.0,46.88,0,0
GFuzzHBFlow,0,,0,0,0,0,1,1.54832,0.64711,0.00003,0.00010,0.0,0.0,38.75,0,0
GoPie,0,,0,0,0,0,1,1.27294,0.47459,0.00000,0.00000,0.0,0.0,47.13,0,0
GoPie+,0,,0,0,0,0,1,1.31436,0.46091,0.00000,0.00000,0.0,0.0,45.65,0,0
GoPieHB,0,,0,0,0,0,1,1.28821,0.49514,0.00006,0.00008,0.0,0.0,46.58,0,0
