Mode,TestName,NumberActualBugTotal,NoLeaksTotal,NoLeaksWithRewriteTotal,NoLeaksResolvedViaReplayTotal,NoPanicsTotal,NoPanicsVerifiedViaReplayTotal,NoUnexpectedPanicsInReplayTotal,NoProbInRecordingTotal,NumberActualBugUnique,NoLeaksUnique,NoLeaksWithRewriteUnique,NoLeaksResolvedViaReplayUnique,NoPanicsUnique,NoPanicsVerifiedViaReplayUnique,NoUnexpectedPanicsInReplayUnique
Flow,TestBasicAuthAuthorizationHeader,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GFuzz,TestBasicAuthAuthorizationHeader,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GFuzzHB,TestBasicAuthAuthorizationHeader,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GFuzzHBFlow,TestBasicAuthAuthorizationHeader,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GoPie+,TestBasicAuthAuthorizationHeader,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GoPie,TestBasicAuthAuthorizationHeader,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GoPieHB,TestBasicAuthAuthorizationHeader,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
