Mode,TestName,Time
Flow,Total,1.49441
GFuzz,Total,2.13519
GFuzzHB,Total,1.47171
GFuzzHBFlow,Total,1.49718
GoPie+,Total,1.50979
GoPie,Total,1.52048
GoPieHB,Total,1.50155
