Mode,TestName,Time
Flow,Total,1.32768
GFuzz,Total,2.04940
GFuzzHB,Total,1.29689
GFuzzHBFlow,Total,1.35001
GoPie+,Total,1.35295
GoPie,Total,1.34617
GoPieHB,Total,1.34877
