Mode,TestName,Time
Flow,Total,1.12069
GFuzz,Total,2.44157
GFuzzHB,Total,1.19112
GFuzzHBFlow,Total,1.05989
GoPie+,Total,1.05785
GoPie,Total,1.06649
GoPieHB,Total,1.09868
