Mode,Unique_Bugs,Bug_Types,Total_Bugs,Panics,Leaks,Confirmed_Replays,Total_Runs,Total_Time_s,Rec_s,Ana_s,Rep_s,Bugs_per_1000_Runs,Bugs_per_Minute,Runs_per_Minute,Replays_Written,Replays_Successful
Flow,0,,0,0,0,0,1,0.86923,0.42504,0.00004,0.00009,0.0,0.0,69.03,0,0
GFuzz,0,,0,0,0,0,1,1.13889,0.72971,0.00000,0.00000,0.0,0.0,52.68,0,0
GFuzzHB,0,,0,0,0,0,1,0.84459,0.43905,0.00005,0.00008,0.0,0.0,71.04,0,0
GFuzzHBFlow,0,,0,0,0,0,1,0.85212,0.44469,0.00001,0.00004,0.0,0.0,70.41,0,0
GoPie,0,,0,0,0,0,1,0.87964,0.43830,0.00000,0.00000,0.0,0.0,68.21,0,0
GoPie+,0,,0,0,0,0,1,0.86940,0.45823,0.00000,0.00000,0.0,0.0,69.01,0,0
GoPieHB,0,,0,0,0,0,1,0.84045,0.43358,0.00006,0.00013,0.0,0.0,71.39,0,0
